date,Total Sleep Duration,Bedtime Start,Bedtime End,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Respiratory Rate,Inactive Time,Average MET
2021-09-01,36330.0,2021-08-31T21:01:55-05:00,2021-09-01T07:57:55-05:00,39360.0,3030.0,8340.0,23670.0,4320.0,40.0,92.0,270.0,51.92,46.0,65.0,-0.2,12.75,38280.0,1.34375
2021-09-02,31140.0,2021-09-01T22:36:10-05:00,2021-09-02T08:01:10-05:00,33900.0,2760.0,6600.0,20130.0,4410.0,36.0,92.0,210.0,54.16,46.0,61.0,0.44,12.25,26580.0,1.5625
2021-09-03,15390.0,2021-09-02T22:55:16-05:00,2021-09-03T03:48:16-05:00,17580.0,2190.0,2610.0,8430.0,4350.0,29.0,88.0,210.0,71.91,64.0,21.0,0.32,12.875,47400.0,1.4375
2021-09-04,34950.0,2021-09-03T23:08:21-05:00,2021-09-04T09:55:21-05:00,38820.0,3870.0,11460.0,16950.0,6540.0,31.0,90.0,420.0,51.66,45.0,65.0,0.08,12.375,33240.0,1.40625
2021-09-05,30780.0,2021-09-04T23:20:23-05:00,2021-09-05T08:38:23-05:00,33480.0,2700.0,7770.0,17850.0,5160.0,36.0,92.0,720.0,51.67,46.0,63.0,-0.3,12.125,34320.0,1.4375
2021-09-06,30420.0,2021-09-05T22:56:29-05:00,2021-09-06T08:47:29-05:00,35460.0,5040.0,6330.0,15360.0,8730.0,28.0,86.0,660.0,50.12,44.0,71.0,0.05,12.5,31440.0,1.625
2021-09-07,29130.0,2021-09-06T22:58:15-05:00,2021-09-07T08:23:15-05:00,33900.0,4770.0,5340.0,20430.0,3360.0,46.0,86.0,480.0,52.4,47.0,70.0,-0.24,12.0,36240.0,1.4375
2021-09-08,25440.0,2021-09-08T00:38:41-05:00,2021-09-08T08:35:41-05:00,28620.0,3180.0,3480.0,15630.0,6330.0,37.0,89.0,210.0,58.69,50.0,42.0,-0.37,12.25,29880.0,1.375
2021-09-09,31620.0,2021-09-08T22:16:54-05:00,2021-09-09T07:32:54-05:00,33360.0,1740.0,7410.0,20190.0,4020.0,39.0,95.0,1890.0,52.55,46.0,61.0,-0.08,12.5,28080.0,1.71875
2021-09-10,27330.0,2021-09-09T22:27:47-05:00,2021-09-10T07:53:47-05:00,33960.0,6630.0,3990.0,19080.0,4260.0,37.0,80.0,660.0,53.44,47.0,68.0,0.39,11.875,36780.0,1.65625
2021-09-11,25410.0,2021-09-11T02:35:01-05:00,2021-09-11T10:39:01-05:00,29040.0,3630.0,7500.0,11670.0,6240.0,32.0,88.0,720.0,71.41,66.0,23.0,0.41,13.0,40440.0,1.5
2021-09-12,15600.0,2021-09-12T03:33:02-05:00,2021-09-12T08:41:02-05:00,18480.0,2880.0,2580.0,7470.0,5550.0,27.0,84.0,1140.0,72.81,65.0,31.0,0.36,13.0,27000.0,1.21875
2021-09-13,36570.0,2021-09-12T20:41:19-05:00,2021-09-13T07:46:19-05:00,39900.0,3330.0,9570.0,20940.0,6060.0,33.0,92.0,180.0,52.62,45.0,66.0,-0.03,12.5,32280.0,1.90625
2021-09-14,27210.0,2021-09-13T23:29:52-05:00,2021-09-14T07:41:52-05:00,29520.0,2310.0,5190.0,17190.0,4830.0,43.0,92.0,810.0,58.45,51.0,55.0,-0.41,12.625,29820.0,1.34375
2021-09-15,34110.0,2021-09-14T21:27:37-05:00,2021-09-15T07:45:37-05:00,37080.0,2970.0,9210.0,22320.0,2580.0,40.0,92.0,1050.0,53.36,48.0,66.0,-0.41,12.0,28860.0,1.78125
2021-09-16,24420.0,2021-09-15T22:44:07-05:00,2021-09-16T05:58:07-05:00,26040.0,1620.0,4920.0,14400.0,5100.0,39.0,94.0,900.0,57.78,50.0,44.0,-0.19,11.5,39780.0,1.4375
2021-09-17,31380.0,2021-09-16T22:09:17-05:00,2021-09-17T07:57:17-05:00,35280.0,3900.0,6210.0,20220.0,4950.0,41.0,89.0,1440.0,55.26,50.0,55.0,-0.39,12.0,32160.0,1.375
2021-09-18,33900.0,2021-09-17T22:16:13-05:00,2021-09-18T08:33:13-05:00,37020.0,3120.0,7050.0,20430.0,6420.0,37.0,92.0,180.0,55.02,48.0,55.0,-0.08,11.625,23700.0,1.71875
2021-09-19,31200.0,2021-09-18T22:30:09-05:00,2021-09-19T07:55:09-05:00,33900.0,2700.0,6750.0,19560.0,4890.0,36.0,92.0,180.0,59.52,49.0,45.0,-0.26,11.75,30180.0,1.5625
2021-09-20,27630.0,2021-09-19T22:45:02-05:00,2021-09-20T07:00:02-05:00,29700.0,2070.0,5100.0,18870.0,3660.0,37.0,93.0,240.0,63.67,50.0,33.0,0.46,12.75,34260.0,1.59375
2021-09-21,35250.0,2021-09-20T21:26:01-05:00,2021-09-21T08:02:01-05:00,38160.0,2910.0,9630.0,18000.0,7620.0,32.0,92.0,1020.0,52.21,46.0,64.0,0.35,12.0,29940.0,1.53125
2021-09-22,28770.0,2021-09-21T23:38:59-05:00,2021-09-22T08:16:59-05:00,31080.0,2310.0,7950.0,17700.0,3120.0,46.0,93.0,1050.0,51.89,46.0,67.0,-0.18,12.0,30780.0,1.75
2021-09-23,32130.0,2021-09-22T22:07:01-05:00,2021-09-23T07:53:01-05:00,35160.0,3030.0,6510.0,20280.0,5340.0,34.0,91.0,600.0,53.77,48.0,57.0,-0.5,11.75,39000.0,1.4375
2021-09-24,25410.0,2021-09-23T23:14:13-05:00,2021-09-24T07:31:13-05:00,29820.0,4410.0,4560.0,17460.0,3390.0,42.0,85.0,1170.0,55.32,48.0,56.0,-0.23,12.5,39120.0,1.40625
