Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2022-08-22 07:11:40,98.147,Walking,1219.808,1.0,0.0,0.0,0.0,0.0,89.398,100.0,5.411
2022-08-22 08:09:47,36.348,Functional Strength Training,317.425,0.0,1.0,0.0,0.0,0.0,129.571,132.0,7.199
2022-08-22 08:15:31,79.203,Walking,1181.629,0.962,0.038,0.0,0.0,0.0,94.521,126.0,4.745
2022-08-22 10:36:14,122.677,Functional Strength Training,1959.794,1.0,0.0,0.0,0.0,0.0,79.551,110.0,4.352
2022-08-22 16:47:40,314.864,Traditional Strength Training,1946.339,0.18,0.377,0.184,0.243,0.016,136.964,179.0,9.01
2022-08-22 20:05:50,37.972,Walking,613.592,0.167,0.833,0.0,0.0,0.0,115.958,125.0,4.482
2022-08-22 21:09:05,59.607,Cooldown,553.966,0.912,0.088,0.0,0.0,0.0,107.265,123.0,7.677
2022-08-23 07:42:50,73.843,Walking,1227.872,1.0,0.0,0.0,0.0,0.0,88.435,101.0,4.357
2022-08-23 08:34:42,90.083,Walking,1388.642,0.911,0.089,0.0,0.0,0.0,98.772,132.0,4.652
2022-08-23 09:06:37,352.594,Cycling (Indoor),2700.534,0.014,0.188,0.798,0.0,0.0,136.905,147.0,7.963
2022-08-24 07:52:54,81.348,Walking,1129.002,1.0,0.0,0.0,0.0,0.0,92.58,109.0,4.871
2022-08-24 08:39:13,121.638,Walking,1618.666,0.949,0.041,0.01,0.0,0.0,95.057,136.0,5.159
2022-08-24 17:01:46,36.804,Functional Strength Training,601.157,0.84,0.132,0.028,0.0,0.0,96.019,138.0,4.384
2022-08-24 17:12:49,38.888,Functional Strength Training,607.107,1.0,0.0,0.0,0.0,0.0,98.043,110.0,4.581
2022-08-24 17:35:35,76.136,Cycling,809.498,0.0,0.0,0.405,0.595,0.0,157.98,174.0,6.269
2022-08-24 19:02:50,81.55,Walking,1249.28,0.905,0.095,0.0,0.0,0.0,108.352,122.0,4.99
2022-08-25 08:12:05,68.221,Walking,1138.918,1.0,0.0,0.0,0.0,0.0,92.974,104.0,4.336
2022-08-25 08:40:59,79.912,Walking,1334.097,0.986,0.014,0.0,0.0,0.0,92.755,122.0,4.043
2022-08-26 10:02:10,77.03,Walking,1234.143,0.997,0.003,0.0,0.0,0.0,67.214,122.0,3.211
2022-08-26 13:39:06,87.124,Jump Rope,602.053,0.026,0.525,0.449,0.0,0.0,133.141,148.0,8.736
2022-08-26 13:51:57,160.698,Functional Strength Training,2245.158,0.76,0.211,0.029,0.0,0.0,102.257,147.0,4.936
2022-08-28 15:15:36,137.854,Walking,2744.574,1.0,0.0,0.0,0.0,0.0,93.201,110.0,3.689
