Date,Active energy burned(Cal),Apple Watch stand hours(hr),Basal energy burned(Cal),Exercise time(min),Flights climbed(count),Resting heart rate(count/min),Stand time(min),Step count(count),VO2 Max(mL/min·kg),Mindfulness(min)
2021-09-01,361.698,8.0,1810.487,28.0,3.0,46.0,49.0,4336.0,,
2021-09-02,762.196,16.0,1867.611,63.0,69.0,50.0,146.0,11265.0,,
2021-09-03,476.907,14.0,1825.372,47.0,6.0,52.0,93.0,7188.0,,
2021-09-04,457.55,13.0,1856.843,42.0,6.0,48.0,73.0,6510.0,,
2021-09-05,386.142,2.0,1681.732,,5.0,48.0,7.0,6021.021,,
2021-09-06,746.784,14.0,1847.152,82.0,10.0,46.0,127.0,8387.0,,
2021-09-07,528.054,13.0,1879.434,33.0,3.0,48.0,114.0,5044.768,,
2021-09-08,506.167,12.0,1840.633,36.0,4.0,52.0,101.0,5744.222,,
2021-09-09,1012.687,14.0,1848.577,129.0,5.755,47.0,176.0,8896.372,,
2021-09-10,707.39,16.0,1901.662,65.0,5.0,49.0,159.0,12209.445,,
2021-09-11,589.552,16.0,1907.552,29.0,5.0,68.0,127.0,9031.404,,
2021-09-12,489.252,11.0,1851.318,36.0,2.0,53.0,110.0,8721.151,,
2021-09-13,1243.07,14.0,1885.784,165.0,3.0,46.0,195.0,12034.0,,
2021-09-14,442.768,13.0,1822.53,38.0,8.0,53.0,100.0,7291.0,,
2021-09-15,1076.926,14.0,1867.804,102.0,3.0,50.0,160.0,7564.065,,
2021-09-16,510.678,13.0,1846.216,43.0,1.0,52.0,91.0,5583.0,,
2021-09-17,370.369,12.0,1828.149,32.0,1.0,51.0,72.0,4309.235,,
2021-09-18,1036.539,15.0,1875.178,149.0,12.0,51.0,258.0,17413.0,,
2021-09-19,743.831,16.0,1875.814,70.0,6.0,51.0,128.0,6606.336,,
2021-09-20,791.993,14.0,1848.163,68.0,8.0,54.0,93.0,2855.563,,
2021-09-21,651.807,14.0,1846.415,71.0,2.0,47.0,148.0,5097.0,,
2021-09-22,1078.479,15.0,1839.904,92.0,1.0,48.0,141.0,3630.0,,
2021-09-23,542.378,14.0,1844.658,52.0,4.0,50.0,95.0,5790.0,,
2021-09-24,498.606,14.0,1840.465,39.0,6.0,50.0,95.0,5891.0,,
2021-09-25,712.64,15.0,1893.666,56.0,16.0,49.0,183.0,10633.0,,
2021-09-26,358.678,13.0,1814.418,19.0,4.0,53.0,82.0,4917.442,,
2021-09-27,388.799,12.0,1804.203,17.0,1.0,46.0,43.0,3198.0,,
2021-09-28,759.92,15.0,1870.301,72.0,28.0,47.0,152.0,10281.0,,
2021-09-29,397.492,15.0,1850.652,24.0,1.0,52.0,72.0,4797.0,,
2021-09-30,883.913,14.0,1838.353,82.0,3.0,49.0,135.0,5939.0,,
