Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2022-08-01 16:06:04,140.808,Walking,1900.522,1.0,0.0,0.0,0.0,0.0,82.913,114.0,3.398
2022-08-02 08:39:44,139.885,Yoga,1828.529,0.995,0.0,0.005,0.0,0.0,76.283,145.0,5.146
2022-08-02 08:40:11,132.0,Yoga (Indoor),1800.0,0.995,0.0,0.005,0.0,0.0,76.236,145.0,
2022-08-03 10:08:42,1.934,Walking,132.67,1.0,0.0,0.0,0.0,0.0,79.56,90.0,1.6
2022-08-03 18:29:51,80.961,Cycling,1083.699,0.028,0.256,0.716,0.0,0.0,138.692,153.0,5.348
2022-08-06 21:25:31,45.772,Walking,894.89,0.529,0.471,0.0,0.0,0.0,114.676,125.0,5.487
2022-08-07 15:36:10,86.182,Functional Strength Training,804.111,0.344,0.374,0.244,0.038,0.0,122.519,164.0,6.871
2022-08-07 15:51:02,301.937,Traditional Strength Training,2495.587,0.374,0.525,0.061,0.04,0.0,120.042,162.0,6.388
2022-08-07 16:32:54,63.511,Cooldown,605.022,1.0,0.0,0.0,0.0,0.0,98.231,114.0,6.953
2022-08-07 16:33:02,31.0,Preparation and Recovery (Indoor),600.0,1.0,0.0,0.0,0.0,0.0,98.026,114.0,
2022-08-08 08:50:05,154.884,Yoga,1849.016,1.0,0.0,0.0,0.0,0.0,81.732,107.0,5.264
2022-08-08 08:50:31,137.0,Yoga (Indoor),1800.0,1.0,0.0,0.0,0.0,0.0,81.913,107.0,
2022-08-08 10:54:49,32.135,Jump Rope,293.417,0.548,0.452,0.0,0.0,0.0,111.595,124.0,6.783
2022-08-08 12:18:25,58.0,Cycling (Indoor),300.0,0.667,0.333,0.0,0.0,0.0,95.655,120.966,
2022-08-08 12:24:23,359.397,Cycling (Indoor),1684.358,0.017,0.224,0.212,0.341,0.206,154.706,182.0,12.205
2022-08-08 12:56:53,15.0,Preparation and Recovery (Indoor),300.0,0.5,0.5,0.0,0.0,0.0,113.0,120.0,
2022-08-09 11:29:07,165.869,Walking,2059.876,0.954,0.018,0.023,0.005,0.0,89.243,165.0,5.175
2022-08-09 13:35:28,74.471,Functional Strength Training,703.0,0.646,0.312,0.042,0.0,0.0,113.236,140.0,6.768
2022-08-09 13:52:23,435.422,Traditional Strength Training,3741.015,0.429,0.395,0.175,0.001,0.0,119.515,156.0,5.939
2022-08-09 15:09:58,31.0,Preparation and Recovery (Indoor),600.0,1.0,0.0,0.0,0.0,0.0,89.0,91.0,
2022-08-09 17:11:00,83.821,Walking,1062.669,0.882,0.118,0.0,0.0,0.0,111.975,124.0,5.439
2022-08-09 18:08:41,87.371,Walking,1418.257,1.0,0.0,0.0,0.0,0.0,93.868,107.0,4.438
2022-08-10 08:34:13,92.46,Walking,1101.349,1.0,0.0,0.0,0.0,0.0,87.228,97.0,5.612
2022-08-10 09:08:25,169.029,Walking,2374.579,0.983,0.017,0.0,0.0,0.0,100.476,126.0,4.675
2022-08-10 16:20:34,622.0,Cycling (Indoor),2716.0,0.025,0.176,0.799,0.0,0.0,138.043,151.0,
