Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2021-04-20 15:01:15,180.121,Traditional Strength Training,1220.05,0.0,0.0,0.5,0.5,0.0,148.742,162.356,8.437
2021-04-20 15:01:20,125.0,Functional Strength Training (Indoor),1200.0,0.0,0.0,1.0,0.0,0.0,135.128,135.128,
2021-04-21 12:44:03,99.153,Yoga,1284.577,1.0,0.0,0.0,0.0,0.0,93.861,97.047,5.104
2021-04-21 12:44:29,85.0,Yoga (Indoor),1200.0,,,,,,,,
2021-04-21 15:30:35,362.547,Cycling (Indoor),2706.877,0.0,0.8,0.2,0.0,0.0,132.066,137.953,8.238
2021-04-21 15:30:37,566.0,Cycling (Indoor),2711.0,0.0,0.667,0.333,0.0,0.0,135.055,150.0,
2021-04-22 08:27:44,120.0,Yoga (Indoor),1831.0,1.0,0.0,0.0,0.0,0.0,87.879,93.075,
2021-04-22 08:27:51,124.994,Yoga,1825.717,1.0,0.0,0.0,0.0,0.0,88.59,93.075,4.235
2021-04-22 14:43:35,327.713,Traditional Strength Training,2539.982,0.2,0.6,0.2,0.0,0.0,129.594,140.462,7.453
2021-04-22 14:43:36,408.727,Functional Strength Training,2535.0,0.286,0.571,0.143,0.0,0.0,126.596,140.462,
2021-04-22 21:09:20,25.382,Walking,326.84,1.0,0.0,0.0,0.0,0.0,110.29,110.29,5.553
2021-04-24 09:51:22,29.491,Yoga,610.887,1.0,0.0,0.0,0.0,0.0,74.282,74.282,3.745
2021-04-24 09:51:49,48.0,Yoga (Indoor),601.0,1.0,0.0,0.0,0.0,0.0,69.0,71.0,
2021-04-24 12:33:08,47.097,HIIT,301.993,0.0,0.0,1.0,0.0,0.0,143.592,143.592,9.493
2021-04-24 12:40:10,14.601,Yoga,204.132,1.0,0.0,0.0,0.0,0.0,89.5,105.0,5.026
2021-04-24 12:40:49,12.0,Functional Strength Training (Indoor),90.0,1.0,0.0,0.0,0.0,0.0,87.611,93.0,
2021-04-24 12:59:13,50.353,Walking,795.784,1.0,0.0,0.0,0.0,0.0,94.958,95.649,4.592
2021-04-24 14:33:03,32.634,Cycling,473.056,0.0,0.0,1.0,0.0,0.0,139.7,139.7,5.239
2021-04-24 14:41:05,221.588,Walking,2097.272,0.0,1.0,0.0,0.0,0.0,125.18,133.268,6.624
