date,Total Sleep Duration,Bedtime Start,Bedtime End,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Respiratory Rate,Inactive Time,Average MET
2019-11-01,23340.0,2019-10-31T22:58:20-05:00,2019-11-01T06:17:20-05:00,26340.0,3000.0,4500.0,11910.0,6930.0,37.0,89.0,720.0,51.8,46.0,80.0,0.0,12.25,24240.0,1.875
2019-11-02,26370.0,2019-11-02T00:37:44-05:00,2019-11-02T08:39:44-05:00,28920.0,2550.0,6630.0,15240.0,4500.0,43.0,91.0,420.0,60.73,56.0,31.0,0.19,12.75,37200.0,1.34375
2019-11-03,28740.0,2019-11-02T21:23:59-06:00,2019-11-03T06:16:59-06:00,31980.0,3240.0,5340.0,16290.0,7110.0,33.0,90.0,840.0,49.6,45.0,85.0,-0.05,12.5,33780.0,1.375
2019-11-04,28410.0,2019-11-03T21:33:38-06:00,2019-11-04T06:23:38-06:00,31800.0,3390.0,3930.0,19380.0,5100.0,43.0,89.0,1050.0,50.5,45.0,80.0,-0.05,12.125,31740.0,1.59375
2019-11-05,27480.0,2019-11-04T21:59:51-06:00,2019-11-05T06:10:51-06:00,29460.0,1980.0,5520.0,15480.0,6480.0,35.0,93.0,360.0,51.52,47.0,68.0,-0.05,12.125,38580.0,1.625
2019-11-06,25680.0,2019-11-06T00:45:45-06:00,2019-11-06T08:10:45-06:00,26700.0,1020.0,6750.0,12780.0,6150.0,24.0,96.0,450.0,74.43,64.0,19.0,0.47,13.875,28680.0,1.46875
2019-11-07,25620.0,2019-11-06T22:11:21-06:00,2019-11-07T06:27:21-06:00,29760.0,4140.0,5160.0,18510.0,1950.0,42.0,86.0,990.0,55.28,49.0,59.0,0.05,11.75,35940.0,1.5625
2019-11-08,34170.0,2019-11-07T21:36:07-06:00,2019-11-08T07:42:07-06:00,36360.0,2190.0,9480.0,20490.0,4200.0,31.0,94.0,240.0,51.64,47.0,64.0,0.17,12.5,35460.0,1.65625
2019-11-09,23610.0,2019-11-09T03:06:12-06:00,2019-11-09T10:39:12-06:00,27180.0,3570.0,4710.0,14880.0,4020.0,26.0,87.0,420.0,79.89,70.0,16.0,0.12,14.0,33420.0,1.34375
2019-11-10,28650.0,2019-11-09T23:49:58-06:00,2019-11-10T09:05:58-06:00,33360.0,4710.0,3450.0,20940.0,4260.0,41.0,86.0,570.0,59.94,47.0,78.0,0.72,13.25,36120.0,1.46875
2019-11-11,,,,,,,,,,,,,,,,,34440.0,1.4375
2019-11-12,22380.0,2019-11-12T01:52:43-05:00,2019-11-12T09:09:43-05:00,26220.0,3840.0,5220.0,9420.0,7740.0,31.0,85.0,780.0,54.87,50.0,52.0,0.01,12.0,34620.0,1.5
2019-11-13,14070.0,2019-11-13T01:08:03-05:00,2019-11-13T05:30:03-05:00,15720.0,1650.0,1530.0,6090.0,6450.0,19.0,90.0,750.0,60.92,54.0,41.0,0.09,11.75,39660.0,1.5625
2019-11-14,31410.0,2019-11-13T22:22:56-05:00,2019-11-14T07:59:56-05:00,34620.0,3210.0,7860.0,17040.0,6510.0,29.0,91.0,1140.0,60.34,54.0,49.0,0.26,11.75,36780.0,1.40625
2019-11-15,26670.0,2019-11-14T23:52:24-06:00,2019-11-15T07:49:24-06:00,28620.0,1950.0,8490.0,9990.0,8190.0,30.0,93.0,570.0,55.59,51.0,62.0,-0.08,11.625,28620.0,1.46875
2019-11-16,28710.0,2019-11-15T22:29:39-06:00,2019-11-16T07:49:39-06:00,33600.0,4890.0,6180.0,17130.0,5400.0,44.0,85.0,540.0,61.98,52.0,40.0,0.16,11.875,30780.0,1.5
2019-11-17,31470.0,2019-11-16T22:25:45-06:00,2019-11-17T08:41:45-06:00,36960.0,5490.0,10350.0,14700.0,6420.0,36.0,85.0,1170.0,56.73,52.0,46.0,-0.12,12.25,26880.0,1.4375
2019-11-18,32070.0,2019-11-17T20:47:10-06:00,2019-11-18T06:27:10-06:00,34800.0,2730.0,6390.0,19260.0,6420.0,31.0,92.0,570.0,56.57,49.0,47.0,-0.16,11.75,26460.0,1.5625
2019-11-19,31980.0,2019-11-18T20:42:04-06:00,2019-11-19T06:24:04-06:00,34920.0,2940.0,6990.0,17760.0,7230.0,38.0,92.0,690.0,57.42,51.0,53.0,-0.15,11.75,28920.0,1.6875
2019-11-20,30030.0,2019-11-19T21:10:32-06:00,2019-11-20T06:44:32-06:00,34440.0,4410.0,5730.0,18390.0,5910.0,40.0,87.0,270.0,54.54,49.0,55.0,-0.1,11.875,37860.0,1.625
2019-11-21,24540.0,2019-11-20T22:59:26-06:00,2019-11-21T06:27:26-06:00,26880.0,2340.0,5760.0,13170.0,5610.0,39.0,91.0,300.0,59.88,54.0,38.0,-0.1,11.875,23340.0,1.46875
2019-11-22,27720.0,2019-11-21T22:27:33-06:00,2019-11-22T07:02:33-06:00,30900.0,3180.0,6300.0,14760.0,6660.0,31.0,90.0,300.0,55.9,51.0,55.0,-0.27,11.875,27480.0,1.78125
