Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2018-10-01 16:00:07,58.421,Walking,864.991,0.926,0.074,0.0,0.0,0.0,100.852,134.0,
2018-10-03 08:20:41,148.483,Running (Indoor),713.35,0.0,0.0,0.0,0.0,1.0,181.001,181.001,
2018-10-09 09:26:36,213.089,Running,1262.02,0.014,0.0,0.007,0.028,0.951,180.67,189.0,
2018-10-22 09:32:29,153.284,Running (Indoor),766.917,0.0,0.0,0.0,0.889,0.111,173.907,176.0,
2018-10-22 11:25:13,65.861,Walking,952.994,1.0,0.0,0.0,0.0,0.0,108.929,113.0,
2018-10-29 15:59:44,393.323,Running (Indoor),1833.635,0.0,0.0,0.0,0.333,0.667,175.003,187.743,
2018-11-03 17:03:07,55.968,Walking (Indoor),744.8,1.0,0.0,0.0,0.0,0.0,98.75,103.0,
2018-11-05 13:26:06,65.644,Walking,935.166,1.0,0.0,0.0,0.0,0.0,97.0,100.0,
2018-11-05 14:08:29,72.721,Walking,966.451,1.0,0.0,0.0,0.0,0.0,94.728,96.0,
2018-11-05 16:29:16,272.409,Running (Indoor),1362.512,0.0,0.0,0.0,0.0,1.0,177.806,180.59,
2018-11-09 14:42:37,95.076,HIIT,764.912,0.0,0.0,1.0,0.0,0.0,144.57,144.57,
2018-11-09 14:57:47,201.902,Running (Indoor),959.449,0.0,0.0,0.0,0.0,1.0,179.231,180.601,
2018-11-13 13:28:16,313.028,Running (Indoor),1482.214,0.0,0.0,0.0,0.0,1.0,180.333,181.096,
2018-11-15 10:53:08,415.806,Running (Indoor),2053.883,0.0,0.0,0.0,0.667,0.333,173.214,178.002,
2018-12-04 06:01:41,481.814,Running,2536.617,0.0,0.0,0.333,0.667,0.0,157.816,164.434,
