date,Total Sleep Duration,Bedtime Start,Bedtime End,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Respiratory Rate,Inactive Time,Average MET
2021-08-01,23280.0,2021-08-01T02:38:22-05:00,2021-08-01T09:34:22-05:00,24960.0,1680.0,6390.0,14610.0,2280.0,31.0,93.0,300.0,69.79,62.0,20.0,-0.36,13.125,24840.0,1.34375
2021-08-02,33840.0,2021-08-01T21:47:35-05:00,2021-08-02T07:41:35-05:00,35640.0,1800.0,8850.0,18570.0,6420.0,31.0,95.0,480.0,45.54,42.0,76.0,-0.34,12.75,30000.0,1.65625
2021-08-03,29460.0,2021-08-02T22:30:56-05:00,2021-08-03T07:38:56-05:00,32880.0,3420.0,5940.0,18420.0,5100.0,41.0,90.0,1050.0,46.59,43.0,98.0,-0.13,12.625,30840.0,1.625
2021-08-04,33300.0,2021-08-03T22:39:40-05:00,2021-08-04T08:46:40-05:00,36420.0,3120.0,7950.0,21810.0,3540.0,42.0,91.0,690.0,51.19,45.0,64.0,-0.28,12.625,32940.0,1.4375
2021-08-05,29760.0,2021-08-04T22:28:25-05:00,2021-08-05T08:08:25-05:00,34800.0,5040.0,7890.0,15330.0,6540.0,41.0,86.0,1140.0,48.81,43.0,83.0,0.15,12.125,35520.0,1.5625
2021-08-06,29040.0,2021-08-05T23:11:44-05:00,2021-08-06T07:46:44-05:00,30900.0,1860.0,5370.0,19200.0,4470.0,44.0,94.0,360.0,51.03,46.0,65.0,0.2,11.75,32700.0,1.5625
2021-08-07,34800.0,2021-08-06T23:03:32-05:00,2021-08-07T10:12:32-05:00,40140.0,5340.0,8790.0,20400.0,5610.0,40.0,87.0,1020.0,49.97,46.0,69.0,-0.19,12.125,23700.0,1.8125
2021-08-08,27360.0,2021-08-07T23:35:55-05:00,2021-08-08T08:17:55-05:00,31320.0,3960.0,5610.0,19140.0,2610.0,44.0,87.0,1260.0,51.41,46.0,55.0,0.15,11.875,32640.0,1.5
2021-08-09,31170.0,2021-08-08T22:49:57-05:00,2021-08-09T08:03:57-05:00,33240.0,2070.0,7110.0,19470.0,4590.0,46.0,94.0,210.0,49.55,45.0,71.0,0.0,12.5,25800.0,2.03125
2021-08-10,26430.0,2021-08-09T23:09:06-05:00,2021-08-10T08:04:06-05:00,32100.0,5670.0,4620.0,20250.0,1560.0,42.0,82.0,3870.0,55.04,47.0,58.0,-0.21,12.625,27060.0,1.59375
2021-08-11,26100.0,2021-08-10T21:50:49-05:00,2021-08-11T05:45:49-05:00,28500.0,2400.0,5370.0,13350.0,7380.0,34.0,92.0,960.0,49.96,46.0,72.0,-0.12,11.875,34560.0,1.84375
2021-08-12,21450.0,2021-08-12T01:23:09-04:00,2021-08-12T07:41:09-04:00,22680.0,1230.0,4860.0,13170.0,3420.0,35.0,95.0,780.0,53.38,49.0,62.0,-0.09,12.5,31080.0,1.96875
2021-08-13,22140.0,2021-08-13T02:39:23-04:00,2021-08-13T09:25:23-04:00,24360.0,2220.0,5490.0,12600.0,4050.0,29.0,91.0,810.0,66.61,59.0,33.0,-0.02,13.5,32160.0,1.5
2021-08-14,33060.0,2021-08-13T23:36:02-05:00,2021-08-14T09:36:02-05:00,36000.0,2940.0,9930.0,16260.0,6870.0,38.0,92.0,300.0,51.66,42.0,83.0,-0.17,12.75,27900.0,1.46875
2021-08-15,31230.0,2021-08-14T23:17:23-05:00,2021-08-15T08:25:23-05:00,32880.0,1650.0,7680.0,18690.0,4860.0,40.0,95.0,180.0,48.56,44.0,82.0,-0.12,12.125,24960.0,1.8125
2021-08-16,27570.0,2021-08-15T23:03:23-05:00,2021-08-16T07:53:23-05:00,31800.0,4230.0,6450.0,19320.0,1800.0,38.0,87.0,1770.0,60.6,50.0,41.0,0.11,12.75,25320.0,2.09375
2021-08-17,29370.0,2021-08-16T23:25:09-05:00,2021-08-17T08:03:09-05:00,31080.0,1710.0,5040.0,20400.0,3930.0,34.0,94.0,330.0,52.98,47.0,66.0,0.18,12.0,27960.0,1.71875
2021-08-18,30300.0,2021-08-17T22:40:23-05:00,2021-08-18T08:04:23-05:00,33840.0,3540.0,7140.0,20430.0,2730.0,39.0,90.0,870.0,53.02,46.0,65.0,-0.17,12.0,23760.0,1.96875
2021-08-19,32430.0,2021-08-18T22:27:01-05:00,2021-08-19T08:17:01-05:00,35400.0,2970.0,7590.0,21720.0,3120.0,39.0,92.0,570.0,54.52,47.0,63.0,0.02,12.125,33540.0,1.46875
2021-08-20,31320.0,2021-08-19T22:32:40-05:00,2021-08-20T07:51:40-05:00,33540.0,2220.0,6780.0,21420.0,3120.0,41.0,93.0,180.0,52.65,46.0,62.0,-0.4,12.125,23640.0,1.875
2021-08-21,31710.0,2021-08-20T22:35:15-05:00,2021-08-21T08:23:15-05:00,35280.0,3570.0,6540.0,21810.0,3360.0,42.0,90.0,780.0,54.68,48.0,58.0,-0.02,12.0,35760.0,1.78125
2021-08-22,27690.0,2021-08-22T01:59:46-05:00,2021-08-22T10:30:46-05:00,30660.0,2970.0,5520.0,17730.0,4440.0,43.0,90.0,900.0,60.86,49.0,45.0,0.13,12.25,18540.0,1.59375
2021-08-23,30180.0,2021-08-22T22:04:47-05:00,2021-08-23T07:52:47-05:00,35280.0,5100.0,6030.0,20400.0,3750.0,36.0,86.0,270.0,48.77,43.0,85.0,-0.2,12.375,29700.0,1.875
