date,Total Sleep Duration,Bedtime Start,Bedtime End,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Respiratory Rate,Inactive Time,Average MET
2020-12-01,25140.0,2020-11-30T23:23:46-05:00,2020-12-01T06:55:46-05:00,27120.0,1980.0,3840.0,16380.0,4920.0,37.0,93.0,600.0,61.78,51.0,36.0,0.4,12.0,32820.0,1.625
2020-12-02,21570.0,2020-12-02T00:10:31-05:00,2020-12-02T06:57:31-05:00,24420.0,2850.0,3150.0,13800.0,4620.0,27.0,88.0,1080.0,55.0,48.0,49.0,0.13,12.125,27360.0,1.96875
2020-12-03,32940.0,2020-12-03T00:26:27-05:00,2020-12-03T10:21:27-05:00,35700.0,2760.0,5610.0,24240.0,3090.0,33.0,92.0,270.0,59.81,51.0,34.0,0.41,12.125,33480.0,1.46875
2020-12-04,27960.0,2020-12-04T00:30:22-05:00,2020-12-04T09:45:22-05:00,33300.0,5340.0,4650.0,17190.0,6120.0,36.0,84.0,1170.0,55.18,48.0,48.0,0.28,12.0,38940.0,1.40625
2020-12-05,29220.0,2020-12-04T23:46:25-06:00,2020-12-05T08:28:25-06:00,31320.0,2100.0,6870.0,13350.0,9000.0,29.0,93.0,570.0,54.97,47.0,44.0,0.52,11.5,36780.0,1.375
2020-12-06,33690.0,2020-12-05T23:36:01-06:00,2020-12-06T09:35:01-06:00,35940.0,2250.0,8400.0,19380.0,5910.0,30.0,94.0,150.0,51.2,45.0,57.0,-0.33,12.0,23940.0,1.53125
2020-12-07,30330.0,2020-12-06T22:03:50-06:00,2020-12-07T07:24:50-06:00,33660.0,3330.0,6420.0,16890.0,7020.0,31.0,90.0,1200.0,52.72,44.0,66.0,0.34,12.125,27900.0,1.5
2020-12-08,29580.0,2020-12-07T23:11:30-06:00,2020-12-08T08:18:30-06:00,32820.0,3240.0,6240.0,17010.0,6330.0,40.0,90.0,420.0,51.71,47.0,77.0,-0.03,12.125,27180.0,1.40625
2020-12-09,28620.0,2020-12-08T22:17:58-06:00,2020-12-09T07:34:58-06:00,33420.0,4800.0,5640.0,19260.0,3720.0,40.0,86.0,2490.0,55.5,48.0,51.0,0.33,12.375,27240.0,1.71875
2020-12-10,29910.0,2020-12-09T22:23:50-06:00,2020-12-10T07:41:50-06:00,33480.0,3570.0,5520.0,19200.0,5190.0,46.0,89.0,1170.0,57.04,49.0,46.0,0.09,12.0,22860.0,1.65625
2020-12-11,27900.0,2020-12-10T23:12:03-06:00,2020-12-11T07:46:03-06:00,30840.0,2940.0,5160.0,17070.0,5670.0,36.0,90.0,960.0,56.53,49.0,49.0,0.22,11.75,29340.0,1.84375
2020-12-12,20790.0,2020-12-12T00:58:31-06:00,2020-12-12T07:15:31-06:00,22620.0,1830.0,3510.0,13410.0,3870.0,39.0,92.0,300.0,50.66,46.0,96.0,0.03,12.75,27600.0,1.78125
2020-12-13,26250.0,2020-12-13T00:51:12-06:00,2020-12-13T09:09:12-06:00,29880.0,3630.0,3270.0,14940.0,8040.0,28.0,88.0,300.0,67.9,62.0,29.0,0.09,13.5,24120.0,1.53125
2020-12-14,28380.0,2020-12-13T22:47:15-06:00,2020-12-14T07:31:15-06:00,31440.0,3060.0,6450.0,16560.0,5370.0,43.0,90.0,420.0,51.01,45.0,74.0,-0.21,12.125,25140.0,1.5
2020-12-15,23040.0,2020-12-14T23:44:06-06:00,2020-12-15T06:56:06-06:00,25920.0,2880.0,3540.0,14280.0,5220.0,47.0,89.0,180.0,50.35,46.0,97.0,-0.42,12.0,30300.0,1.625
2020-12-16,31230.0,2020-12-15T22:27:48-06:00,2020-12-16T07:36:48-06:00,32940.0,1710.0,7410.0,17670.0,6150.0,32.0,95.0,240.0,60.83,53.0,41.0,0.22,12.25,25440.0,1.71875
2020-12-17,28200.0,2020-12-16T23:10:58-06:00,2020-12-17T07:41:58-06:00,30660.0,2460.0,5340.0,18090.0,4770.0,39.0,92.0,810.0,53.59,49.0,62.0,-0.29,12.25,28500.0,1.71875
2020-12-18,29370.0,2020-12-17T22:59:06-06:00,2020-12-18T07:41:06-06:00,31320.0,1950.0,5610.0,18000.0,5760.0,44.0,94.0,480.0,54.05,49.0,65.0,-0.1,11.75,30060.0,1.71875
2020-12-19,29490.0,2020-12-19T00:17:50-06:00,2020-12-19T09:00:50-06:00,31380.0,1890.0,5730.0,18540.0,5220.0,40.0,94.0,690.0,63.52,52.0,37.0,-0.09,12.0,21900.0,1.75
2020-12-20,31350.0,2020-12-19T21:58:32-06:00,2020-12-20T08:00:32-06:00,36120.0,4770.0,6420.0,20310.0,4620.0,41.0,87.0,480.0,53.16,46.0,62.0,0.24,12.625,20280.0,1.875
2020-12-21,26970.0,2020-12-20T23:41:47-06:00,2020-12-21T07:59:47-06:00,29880.0,2910.0,4500.0,15120.0,7350.0,30.0,90.0,990.0,51.89,46.0,78.0,0.09,12.375,21660.0,1.6875
2020-12-22,31920.0,2020-12-21T22:22:47-06:00,2020-12-22T07:57:47-06:00,34500.0,2580.0,8670.0,16650.0,6600.0,36.0,93.0,1080.0,52.83,45.0,64.0,0.47,11.875,21000.0,1.71875
2020-12-23,28320.0,2020-12-22T22:07:13-06:00,2020-12-23T07:29:13-06:00,33720.0,5400.0,4860.0,18330.0,5130.0,37.0,84.0,2550.0,53.16,45.0,68.0,0.28,12.5,29340.0,1.875
2020-12-24,22200.0,2020-12-24T01:27:44-06:00,2020-12-24T08:13:44-06:00,24360.0,2160.0,2910.0,14220.0,5070.0,35.0,91.0,690.0,49.15,45.0,88.0,-0.02,11.875,33900.0,1.75
2020-12-25,20220.0,2020-12-25T00:36:15-06:00,2020-12-25T07:19:15-06:00,24180.0,3960.0,1830.0,14160.0,4230.0,45.0,84.0,810.0,55.25,48.0,75.0,-0.03,11.875,30120.0,1.625
2020-12-26,25170.0,2020-12-25T23:46:04-07:00,2020-12-26T07:21:04-07:00,27300.0,2130.0,4410.0,14730.0,6030.0,31.0,92.0,840.0,65.21,56.0,31.0,0.4,12.875,25440.0,2.1875
2020-12-27,25500.0,2020-12-26T23:50:20-07:00,2020-12-27T07:28:20-07:00,27480.0,1980.0,4530.0,14850.0,6120.0,35.0,93.0,270.0,59.26,48.0,47.0,0.01,12.5,29700.0,1.59375
2020-12-28,26430.0,2020-12-27T23:24:11-07:00,2020-12-28T07:33:11-07:00,29340.0,2910.0,6150.0,17310.0,2970.0,40.0,90.0,330.0,68.05,57.0,27.0,0.24,13.125,34920.0,1.5625
2020-12-29,28380.0,2020-12-28T23:51:13-07:00,2020-12-29T08:04:13-07:00,29580.0,1200.0,5400.0,18390.0,4590.0,39.0,96.0,210.0,60.29,51.0,55.0,-0.1,13.0,22380.0,1.6875
2020-12-30,28680.0,2020-12-29T23:14:49-07:00,2020-12-30T07:53:49-07:00,31140.0,2460.0,5160.0,17520.0,6000.0,41.0,92.0,480.0,52.48,45.0,73.0,-0.26,12.375,29940.0,1.71875
2020-12-31,23760.0,2020-12-31T00:11:59-07:00,2020-12-31T08:25:59-07:00,29640.0,5880.0,3660.0,15750.0,4350.0,41.0,80.0,240.0,62.98,56.0,36.0,0.03,13.375,35760.0,1.5
