Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2020-06-29 08:42:38,77.108,Walking,908.868,1.0,0.0,0.0,0.0,0.0,98.044,99.63,5.731
2020-06-29 09:07:21,72.056,Running,326.448,0.0,0.0,0.0,0.0,1.0,178.628,178.628,13.273
2020-06-30 06:57:56,167.518,Walking,1980.583,1.0,0.0,0.0,0.0,0.0,91.915,94.988,5.736
2020-06-30 18:33:13,108.649,Walking,1520.384,1.0,0.0,0.0,0.0,0.0,99.166,105.513,4.995
2020-07-01 08:24:57,135.441,Walking,1594.216,1.0,0.0,0.0,0.0,0.0,90.178,99.0,6.625
2020-07-01 16:56:49,309.07,Walking,3704.47,1.0,0.0,0.0,0.0,0.0,103.965,106.034,5.652
2020-07-02 17:56:18,281.792,Walking,3029.858,1.0,0.0,0.0,0.0,0.0,106.903,113.0,6.551
2020-07-03 08:33:37,109.665,Walking,1547.319,1.0,0.0,0.0,0.0,0.0,92.314,105.14,5.664
2020-07-03 15:41:45,172.296,Running,789.092,0.0,0.0,0.0,0.5,0.5,178.875,186.5,11.791
2020-07-03 15:56:35,9.498,Walking,111.315,0.0,0.0,0.666,0.286,0.048,152.333,181.0,5.872
2020-07-05 16:15:08,105.614,Walking,1389.871,1.0,0.0,0.0,0.0,0.0,95.201,99.474,5.497
2020-07-05 21:11:38,115.481,Walking,1883.5,1.0,0.0,0.0,0.0,0.0,97.214,110.0,4.394
