Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2021-09-01 12:14:30,90.607,Walking,1139.54,1.0,0.0,0.0,0.0,0.0,97.327,108.0,5.838
2021-09-02 08:18:44,77.971,Walking,1234.861,1.0,0.0,0.0,0.0,0.0,92.575,93.229,4.62
2021-09-03 19:19:00,96.053,Walking,1396.161,1.0,0.0,0.0,0.0,0.0,86.853,97.0,5.172
2021-09-04 15:21:50,61.267,Walking,908.818,0.0,0.032,0.831,0.137,0.0,148.211,168.0,5.27
2021-09-05 09:43:51,0.607,Walking,27.02,1.0,0.0,0.0,0.0,0.0,84.0,84.0,
2021-09-06 09:00:02,197.122,Walking,2250.441,1.0,0.0,0.0,0.0,0.0,94.739,99.987,5.856
2021-09-06 12:03:55,215.167,Functional Strength Training,2123.729,0.333,0.667,0.0,0.0,0.0,117.451,125.457,6.517
2021-09-08 18:00:45,160.472,Cycling (Indoor),1526.902,0.333,0.667,0.0,0.0,0.0,116.087,127.169,6.753
2021-09-09 07:46:55,45.714,Walking,707.886,1.0,0.0,0.0,0.0,0.0,90.629,91.742,4.75
2021-09-09 08:00:11,97.023,Functional Strength Training,1246.649,0.5,0.5,0.0,0.0,0.0,113.499,119.808,5.383
2021-09-09 08:21:10,52.693,Walking,707.138,1.0,0.0,0.0,0.0,0.0,108.73,108.73,5.209
2021-09-09 10:35:20,384.838,Cycling (Indoor),2700.087,0.0,0.2,0.8,0.0,0.0,137.381,140.405,8.679
2021-09-09 14:22:55,109.551,Walking,1393.28,1.0,0.0,0.0,0.0,0.0,96.367,101.016,5.365
2021-09-10 08:38:15,87.456,Walking,1415.833,0.968,0.032,0.0,0.0,0.0,102.43,129.0,4.519
2021-09-10 14:19:17,40.721,Walking,612.136,0.988,0.0,0.012,0.0,0.0,92.89,140.0,4.976
