Date,Active energy burned(Cal),Apple Watch stand hours(hr),Basal energy burned(Cal),Exercise time(min),Flights climbed(count),Resting heart rate(count/min),Stand time(min),Step count(count),VO2 Max(mL/min·kg),Mindfulness(min)
2020-11-01,735.473,18.0,1953.969,84.31,36.112,50.0,157.0,8230.051,,
2020-11-02,1227.8,14.0,1827.332,135.0,9.0,51.0,160.0,9381.0,,
2020-11-03,880.989,12.0,1798.43,108.0,11.0,51.0,136.0,6152.0,,
2020-11-04,612.162,13.0,1802.241,52.0,8.0,55.0,79.0,3895.0,,
2020-11-05,1190.713,16.0,1851.724,123.0,13.0,52.0,181.0,9574.0,,
2020-11-06,622.167,13.0,1823.381,49.0,7.0,49.0,108.0,6356.124,,
2020-11-07,505.622,14.0,1857.569,15.0,2.0,60.0,149.0,6274.474,,
2020-11-08,469.439,13.0,1833.498,35.0,7.0,47.0,108.0,5463.0,,
2020-11-09,859.426,15.0,1839.344,107.0,14.0,47.0,151.0,8929.0,,
2020-11-10,666.34,15.0,1842.519,51.0,12.0,47.0,114.0,6638.0,,
2020-11-11,1312.025,15.0,1874.136,135.0,9.0,48.0,192.0,9479.0,,
2020-11-12,561.75,16.0,1847.858,52.0,8.0,60.0,110.0,6272.0,,
2020-11-13,584.703,13.0,1809.103,52.0,8.0,51.0,107.0,5938.0,,
2020-11-14,577.122,14.0,1800.023,49.0,11.0,57.0,110.0,5850.0,,
2020-11-15,791.799,13.0,1860.508,80.0,10.0,50.0,146.0,7919.0,,
2020-11-16,621.348,14.0,1853.826,55.0,6.0,47.0,114.0,6032.0,,
2020-11-17,1141.247,14.0,1863.328,118.0,8.0,47.0,180.0,8018.0,,
2020-11-18,1194.941,16.0,1848.538,147.0,9.0,47.0,182.0,9360.0,,
2020-11-19,761.02,16.0,1839.588,83.0,14.0,48.0,141.0,6926.0,,
2020-11-20,731.113,15.0,1859.422,80.0,6.0,49.0,128.0,6335.0,,
2020-11-21,794.804,14.0,1863.607,56.0,1.0,54.5,156.0,7504.0,,
2020-11-22,433.211,13.0,1850.868,25.0,3.0,49.0,84.0,5639.0,,
2020-11-23,806.399,12.0,1833.015,91.0,,48.0,137.0,6824.0,,
2020-11-24,554.106,12.0,1850.029,52.0,3.0,47.0,104.0,4234.038,,
2020-11-25,460.026,11.0,1830.24,33.0,4.0,46.0,81.0,4201.0,,
2020-11-26,890.781,14.0,1858.047,87.0,12.0,48.0,167.0,4947.0,,
2020-11-27,571.214,11.0,1780.613,68.0,11.0,53.0,93.0,3589.0,,
2020-11-28,683.257,13.0,1875.684,72.0,13.0,51.0,180.0,11488.0,,
2020-11-29,411.04,12.0,1904.426,11.0,8.0,53.5,77.0,4264.0,,
2020-11-30,470.844,14.0,1839.159,30.0,3.0,53.0,95.0,3076.0,,
