Date,Active energy burned(Cal),Activity,Duration(s),Heart rate zone: A Easy (<115bpm)(%),Heart rate zone: B Fat Burn (115-135bpm)(%),Heart rate zone: C Moderate Training (135-155bpm)(%),Heart rate zone: D Hard Training (155-175bpm)(%),Heart rate zone: E Extreme Training (>175bpm)(%),Heart rate: Average(count/min),Heart rate: Maximum(count/min),METs Average(kcal/hr·kg)
2021-02-01 09:15:52,91.754,Walking,1684.991,1.0,0.0,0.0,0.0,0.0,81.494,84.664,4.042
2021-02-01 12:23:00,107.0,Yoga (Indoor),1432.0,1.0,0.0,0.0,0.0,0.0,85.5,98.0,
2021-02-01 12:44:18,35.169,Yoga,694.039,1.0,0.0,0.0,0.0,0.0,72.717,72.717,3.611
2021-02-01 15:30:01,114.336,Cycling (Indoor),1200.164,0.336,0.561,0.062,0.0,0.041,116.302,202.0,6.241
2021-02-01 15:30:02,166.0,Cycling (Indoor),1200.0,0.336,0.561,0.062,0.0,0.041,116.302,202.0,
2021-02-01 15:53:43,53.258,Functional Strength Training,626.186,0.566,0.418,0.016,0.0,0.0,113.478,137.0,5.762
2021-02-01 15:53:52,71.0,Functional Strength Training (Indoor),600.0,0.562,0.421,0.017,0.0,0.0,113.496,137.0,
2021-02-01 17:10:00,218.993,Traditional Strength Training,1802.677,0.0,0.667,0.0,0.333,0.0,137.47,159.196,6.701
2021-02-01 17:10:14,188.0,Functional Strength Training (Indoor),1800.0,0.0,0.25,0.0,0.75,0.0,156.881,168.0,
2021-02-02 08:07:36,69.072,Walking,1116.077,1.0,0.0,0.0,0.0,0.0,90.218,91.763,4.506
2021-02-02 12:06:22,82.078,Yoga,1267.004,1.0,0.0,0.0,0.0,0.0,81.005,82.239,4.182
2021-02-02 12:06:50,80.0,Yoga (Indoor),1200.0,,,,,,,,
2021-02-02 17:17:46,381.948,Cycling (Indoor),2700.059,0.0,0.8,0.2,0.0,0.0,131.568,135.185,8.622
2021-02-02 17:17:47,532.0,Cycling (Indoor),2700.0,0.0,0.8,0.2,0.0,0.0,131.568,135.185,
2021-02-02 18:11:28,58.366,Functional Strength Training,865.684,1.0,0.0,0.0,0.0,0.0,99.043,109.58,4.858
2021-02-02 18:16:40,11.0,Preparation and Recovery (Indoor),190.0,,,,,,,,
2021-02-03 13:19:26,416.183,Yoga,6360.081,1.0,0.0,0.0,0.0,0.0,81.669,102.636,4.442
2021-02-03 13:19:54,197.0,Yoga (Indoor),2700.0,1.0,0.0,0.0,0.0,0.0,96.285,102.636,
2021-02-04 18:27:32,56.874,Traditional Strength Training,700.088,1.0,0.0,0.0,0.0,0.0,93.786,93.786,3.413
2021-02-05 08:09:20,73.863,Walking,1078.289,1.0,0.0,0.0,0.0,0.0,90.429,92.346,4.882
2021-02-06 08:56:34,105.473,Walking,1412.369,1.0,0.0,0.0,0.0,0.0,90.544,91.932,5.19
2021-02-06 10:21:11,82.704,Yoga,1304.821,1.0,0.0,0.0,0.0,0.0,80.672,83.837,4.24
2021-02-06 10:21:39,125.0,Functional Strength Training (Indoor),1200.0,,,,,,,,
2021-02-06 11:22:26,399.916,Cycling (Indoor),2731.25,0.0,0.8,0.2,0.0,0.0,133.8,136.506,8.884
2021-02-06 11:22:58,531.0,Cycling (Indoor),2700.0,0.0,0.75,0.25,0.0,0.0,134.73,136.506,
2021-02-07 12:22:50,136.005,Traditional Strength Training,1211.594,0.5,0.0,0.5,0.0,0.0,126.405,139.504,6.14
2021-02-07 12:23:10,125.0,Functional Strength Training (Indoor),1200.0,0.0,0.0,1.0,0.0,0.0,139.504,139.504,
2021-02-07 13:37:55,57.235,Walking,971.66,1.0,0.0,0.0,0.0,0.0,92.935,95.495,4.225
2021-02-08 12:49:30,383.385,Cycling (Indoor),2739.98,0.0,0.8,0.2,0.0,0.0,130.771,135.023,8.553
2021-02-08 12:50:19,532.0,Cycling (Indoor),2700.0,0.0,0.833,0.167,0.0,0.0,131.674,135.023,
2021-02-08 17:50:07,132.684,Traditional Strength Training,1395.987,0.5,0.5,0.0,0.0,0.0,112.175,116.684,4.638
2021-02-09 16:33:51,78.472,Walking,1193.229,1.0,0.0,0.0,0.0,0.0,90.605,91.103,4.71
2021-02-09 20:47:03,182.098,Yoga,2804.17,1.0,0.0,0.0,0.0,0.0,80.645,85.952,4.523
2021-02-09 20:47:30,201.0,Yoga (Indoor),2700.0,1.0,0.0,0.0,0.0,0.0,83.153,85.952,
2021-02-10 08:18:44,43.09,Walking,619.11,1.0,0.0,0.0,0.0,0.0,96.363,96.363,
2021-02-10 17:49:57,341.89,Traditional Strength Training,2767.781,0.25,0.5,0.25,0.0,0.0,128.865,139.922,6.897
2021-02-10 17:50:23,281.0,Functional Strength Training (Indoor),2729.0,0.0,0.5,0.5,0.0,0.0,137.235,139.922,
2021-02-11 08:24:31,64.893,Walking,1411.575,1.0,0.0,0.0,0.0,0.0,85.701,87.776,3.493
2021-02-11 11:20:31,405.874,Cycling (Indoor),2759.249,0.0,0.2,0.8,0.0,0.0,135.16,139.641,8.911
2021-02-11 11:21:29,534.0,Cycling (Indoor),2700.0,0.0,0.0,1.0,0.0,0.0,137.929,139.641,
2021-02-11 17:51:55,433.607,Traditional Strength Training,2698.85,0.0,0.0,0.75,0.25,0.0,149.411,158.989,9.311
2021-02-11 17:52:22,282.0,Functional Strength Training (Indoor),2700.0,0.0,0.0,0.286,0.714,0.0,162.74,172.0,
2021-02-13 14:57:21,477.75,Walking,7225.636,1.0,0.0,0.0,0.0,0.0,98.389,110.171,4.535
2021-02-13 17:17:04,240.864,Running,2033.19,0.333,0.5,0.0,0.167,0.0,127.576,170.737,7.337
2021-02-15 12:06:34,525.0,Cycling (Indoor),2713.0,0.143,0.857,0.0,0.0,0.0,121.696,132.714,
