date,Total Sleep Duration,Bedtime Start,Bedtime End,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Respiratory Rate,Inactive Time,Average MET
2020-02-01,27690.0,2020-02-01T00:33:55-06:00,2020-02-01T09:02:55-06:00,30540.0,2850.0,8250.0,10860.0,8580.0,32.0,91.0,540.0,56.82,52.0,42.0,0.21,12.25,26880.0,1.5625
2020-02-02,29190.0,2020-02-01T23:12:36-06:00,2020-02-02T08:50:36-06:00,34680.0,5490.0,5940.0,16410.0,6840.0,30.0,84.0,840.0,54.75,50.0,53.0,0.02,12.375,33240.0,1.34375
2020-02-03,24930.0,2020-02-02T22:54:16-06:00,2020-02-03T07:01:16-06:00,29220.0,4290.0,3630.0,16260.0,5040.0,29.0,85.0,660.0,56.38,49.0,44.0,0.41,12.0,24240.0,1.625
2020-02-04,30570.0,2020-02-03T20:49:36-06:00,2020-02-04T06:20:36-06:00,34260.0,3690.0,3150.0,19170.0,8250.0,27.0,89.0,2550.0,52.25,45.0,81.0,0.19,12.0,25320.0,1.75
2020-02-05,30450.0,2020-02-04T20:43:44-06:00,2020-02-05T06:39:44-06:00,35760.0,5310.0,3420.0,23070.0,3960.0,35.0,85.0,330.0,59.85,50.0,50.0,0.46,12.5,38040.0,1.5625
2020-02-06,26820.0,2020-02-05T23:51:09-06:00,2020-02-06T07:56:09-06:00,29100.0,2280.0,4860.0,15600.0,6360.0,30.0,92.0,150.0,65.26,59.0,26.0,0.11,12.75,38100.0,1.5
2020-02-07,21120.0,2020-02-07T00:21:12-06:00,2020-02-07T07:04:12-06:00,24180.0,3060.0,4620.0,10890.0,5610.0,34.0,87.0,870.0,49.67,46.0,73.0,-0.12,12.375,43080.0,1.4375
2020-02-08,28590.0,2020-02-07T23:56:37-06:00,2020-02-08T09:01:37-06:00,32700.0,4110.0,6840.0,16350.0,5400.0,39.0,87.0,600.0,53.87,47.0,52.0,0.02,12.375,31320.0,1.34375
2020-02-09,34920.0,2020-02-08T22:22:36-06:00,2020-02-09T08:24:36-06:00,36120.0,1200.0,8970.0,21480.0,4470.0,40.0,97.0,390.0,54.54,47.0,47.0,0.22,12.5,18000.0,1.28125
2020-02-10,35190.0,2020-02-09T21:10:44-06:00,2020-02-10T07:32:44-06:00,37320.0,2130.0,7950.0,21120.0,6120.0,31.0,94.0,390.0,50.84,44.0,65.0,-0.07,11.875,33120.0,1.5625
2020-02-11,29490.0,2020-02-10T22:51:20-06:00,2020-02-11T07:48:20-06:00,32220.0,2730.0,7230.0,16350.0,5910.0,38.0,92.0,720.0,51.82,47.0,61.0,0.11,11.75,26340.0,1.4375
2020-02-12,33090.0,2020-02-11T20:55:11-06:00,2020-02-12T07:30:11-06:00,38100.0,5010.0,6090.0,23790.0,3210.0,39.0,87.0,840.0,52.15,47.0,70.0,-0.09,12.0,27180.0,1.46875
2020-02-13,30000.0,2020-02-12T21:39:10-06:00,2020-02-13T06:42:10-06:00,32580.0,2580.0,6270.0,16170.0,7560.0,39.0,92.0,510.0,51.9,46.0,64.0,-0.26,11.875,28140.0,1.4375
2020-02-14,29490.0,2020-02-13T21:22:04-06:00,2020-02-14T07:39:04-06:00,37020.0,7530.0,5640.0,19080.0,4770.0,41.0,80.0,720.0,49.48,45.0,81.0,-0.15,12.25,28320.0,1.53125
